# settings: ObjectDict([('device', 'cpu'), ('num_threads', 4), ('lr', 0.1), ('batch_size', 64), ('n_lstm', 8), ('n_updates', 10000000.0), ('results_dir', 'results'), ('print_stats_at', 100.0), ('plot_at', 1000.0), ('validate_at', 500.0), ('n_samples', 100000.0), ('rnd_seed', 42)])
[train] u: 0000100; loss: 0.0329351; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.66416941 0.33132721 0.3897695  ... 0.55573593 0.89907383 0.90054531]; bacc: 0.5000; average_auc:0.4588
[validation] u: 0068500; loss: 0.0548654; baccs: [0.5        0.49961028 0.49986959 ... 0.4998701  0.5        0.49987006]; validation_aucs:[0.87996882 0.71369187 0.48688208 ... 0.51441933 0.51532866 0.49627512]; bacc: 0.5001; validation_auc:0.4580
[train] u: 0068600; loss: 0.0580566; baccs: [0.49956694 0.49982682 0.49986947 ... 0.4996104  0.49952394 0.49961048]; train_aucs:[0.66552269 0.33383847 0.39946376 ... 0.59331169 0.92114602 0.88911971]; bacc: 0.4998; average_auc:0.4609
[train] u: 0068700; loss: 0.0515267; baccs: [0.5        0.4999134  0.49991298 ... 0.49991342 0.49995673 0.49987015]; train_aucs:[0.66575004 0.35519859 0.38996565 ... 0.57560606 0.9328313  0.89284169]; bacc: 0.5000; average_auc:0.4599
[train] u: 0068800; loss: 0.0588277; baccs: [0.4999567  0.5        0.49978244 ... 0.49987012 0.5        0.49961048]; train_aucs:[0.66264291 0.33131278 0.38671673 ... 0.60409091 0.92149225 0.901584  ]; bacc: 0.4999; average_auc:0.4588
[train] u: 0068900; loss: 0.0569271; baccs: [0.4999134  0.4999134  0.5        ... 0.49991342 0.49991345 0.49987015]; train_aucs:[0.66294604 0.33174576 0.39223657 ... 0.60880952 0.92079979 0.92114602]; bacc: 0.4999; average_auc:0.4590
[train] u: 0069000; loss: 0.0536853; baccs: [0.4998268  0.4999567  0.4996519  ... 0.49987012 0.49982688 0.49965376]; train_aucs:[0.66022865 0.32709849 0.38860019 ... 0.60893939 0.94070804 0.9897862 ]; bacc: 0.4998; average_auc:0.4599
[validation] u: 0069000; loss: 0.0541392; baccs: [0.4993505  0.5        0.49960876 ... 0.49974018 0.5        0.4996102 ]; validation_aucs:[0.88516498 0.7113536  0.48053024 ... 0.52831904 0.51649779 0.501386  ]; bacc: 0.4998; validation_auc:0.4564
[train] u: 0069100; loss: 0.0575287; baccs: [0.49956694 0.49978352 0.49986947 ... 0.49987012 0.49995673 0.49961048]; train_aucs:[0.66159276 0.32945099 0.38707588 ... 0.60707792 0.94243919 0.98744915]; bacc: 0.4999; average_auc:0.4605
[train] u: 0069200; loss: 0.0537734; baccs: [0.4998701  0.49956703 0.4995649  ... 0.49965367 0.49991345 0.49961048]; train_aucs:[0.65686168 0.33111073 0.38805249 ... 0.60580087 0.93837099 0.98788194]; bacc: 0.4997; average_auc:0.4605
[train] u: 0069300; loss: 0.0336378; baccs: [0.4998268  0.4996536  0.4995649  ... 0.49965367 0.49969706 0.49965376]; train_aucs:[0.65447991 0.3339828  0.38003102 ... 0.6024026  0.93361032 0.99117112]; bacc: 0.4997; average_auc:0.4557
[train] u: 0069400; loss: 0.0215545; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.65768448 0.37973386 0.39339828 ... 0.59969697 0.95646153 0.99420064]; bacc: 0.5000; average_auc:0.4617
[train] u: 0069500; loss: 0.0273763; baccs: [0.49974018 0.49978352 0.49969542 ... 0.49969697 0.49982688 0.49969706]; train_aucs:[0.65914602 0.33816823 0.38106703 ... 0.59980519 0.94114083 0.9926426 ]; bacc: 0.4998; average_auc:0.4571
[validation] u: 0069500; loss: 0.0270241; baccs: [0.49974018 0.4998701  0.49960876 ... 0.49961028 0.4998701  0.4996102 ]; validation_aucs:[0.83489218 0.65263705 0.45124122 ... 0.52727981 0.52442193 0.51221414]; bacc: 0.5001; validation_auc:0.4540
[train] u: 0069600; loss: 0.0212027; baccs: [0.4999134  0.5        0.49973893 ... 0.49974027 0.5        0.49974033]; train_aucs:[0.66098649 0.33746103 0.38082944 ... 0.59387446 0.94062148 0.99255605]; bacc: 0.4999; average_auc:0.4573
[train] u: 0069700; loss: 0.0240675; baccs: [0.49965355 0.49952373 0.4995649  ... 0.4996104  0.4995672  0.4995672 ]; train_aucs:[0.65812836 0.38461205 0.39438733 ... 0.61166667 0.96485761 0.99515277]; bacc: 0.4998; average_auc:0.4653
[train] u: 0069800; loss: 0.0237356; baccs: [0.4998701  0.4999134  0.5        ... 0.5        0.49991345 0.49991345]; train_aucs:[0.66016369 0.33223646 0.37595744 ... 0.60166667 0.9271185  0.99013243]; bacc: 0.5000; average_auc:0.4556
[train] u: 0069900; loss: 0.0253057; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.65411181 0.35541508 0.38505911 ... 0.60608225 0.95369168 0.99281572]; bacc: 0.5000; average_auc:0.4598
[train] u: 0070000; loss: 0.0251955; baccs: [0.49974018 0.4997402  0.49973893 ... 0.49974027 0.49974033 0.49974033]; train_aucs:[0.6565369  0.34399896 0.37877677 ... 0.59891775 0.93932312 0.99186359]; bacc: 0.4998; average_auc:0.4572
[validation] u: 0070000; loss: 0.0280300; baccs: [0.49922058 0.4993505  0.49934793 ... 0.4993505  0.49922058 0.4993503 ]; validation_aucs:[0.83606131 0.64289426 0.44860229 ... 0.52714991 0.52390231 0.50848926]; bacc: 0.4994; validation_auc:0.4530
[train] u: 0070100; loss: 0.0270484; baccs: [0.4999567  0.4999134  0.49991298 ... 0.4999567  0.49991345 0.49991345]; train_aucs:[0.65399272 0.32838298 0.37558448 ... 0.60255411 0.92538735 0.99065178]; bacc: 0.5000; average_auc:0.4554
[train] u: 0070200; loss: 0.0371278; baccs: [0.49969685 0.4996969  0.49969542 ... 0.49969697 0.49969706 0.49969706]; train_aucs:[0.65517279 0.33580129 0.37787889 ... 0.59725108 0.93707262 0.99212326]; bacc: 0.4997; average_auc:0.4560
[train] u: 0070300; loss: 0.0314538; baccs: [0.49965355 0.49978352 0.49978244 ... 0.4992208  0.49982688 0.49974033]; train_aucs:[0.65012775 0.33441577 0.37403185 ... 0.61207792 0.94096771 0.99169047]; bacc: 0.4998; average_auc:0.4571
[train] u: 0070400; loss: 0.0364487; baccs: [0.4998701  0.49978352 0.49978244 ... 0.49978355 0.49987015 0.4997836 ]; train_aucs:[0.65874545 0.32864277 0.38719536 ... 0.60119048 0.95455726 0.99324851]; bacc: 0.4999; average_auc:0.4578
[train] u: 0070500; loss: 0.0307793; baccs: [0.49952364 0.4996969  0.49943435 ... 0.49943724 0.49995673 0.49943736]; train_aucs:[0.65905941 0.33367971 0.38021336 ... 0.59982684 0.94962347 0.99195014]; bacc: 0.4996; average_auc:0.4571
[validation] u: 0070500; loss: 0.0334009; baccs: [0.49909067 0.49961028 0.49921754 ... 0.49922058 0.5        0.49922037]; validation_aucs:[0.8322941  0.65185763 0.45489276 ... 0.52650039 0.52831904 0.51195426]; bacc: 0.4995; validation_auc:0.4538
[train] u: 0070600; loss: 0.0379252; baccs: [0.4997835  0.49982682 0.49986947 ... 0.49987012 0.49961048 0.49952394]; train_aucs:[0.65660185 0.33734557 0.38448033 ... 0.61264069 0.92945555 0.98087077]; bacc: 0.4998; average_auc:0.4558
[train] u: 0070700; loss: 0.0470719; baccs: [0.4998268  0.4997402  0.49969542 ... 0.49974027 0.49965376 0.49974033]; train_aucs:[0.6509722  0.3303891  0.38174665 ... 0.59428571 0.89457284 0.99497966]; bacc: 0.4998; average_auc:0.4593
[train] u: 0070800; loss: 0.0621674; baccs: [0.4998268  0.4996969  0.49973893 ... 0.49991342 0.49987015 0.49987015]; train_aucs:[0.65200069 0.33769195 0.37364507 ... 0.59690476 0.9471133  0.99212326]; bacc: 0.4999; average_auc:0.4577
[train] u: 0070900; loss: 0.0584174; baccs: [0.49969685 0.4997402  0.4996084  ... 0.4996104  0.49961048 0.49961048]; train_aucs:[0.65174086 0.32126775 0.38186959 ... 0.58575758 0.93369688 0.99186359]; bacc: 0.4997; average_auc:0.4570
[train] u: 0071000; loss: 0.0609661; baccs: [0.4998701  0.4999567  0.49991298 ... 0.4999567  0.5        0.49987015]; train_aucs:[0.64008098 0.32490475 0.3995867  ... 0.5915368  0.94945036 0.99134424]; bacc: 0.4998; average_auc:0.4599
[validation] u: 0071000; loss: 0.0623000; baccs: [0.4998701  0.5        0.5        ... 0.5        0.5        0.49974012]; validation_aucs:[0.86840738 0.67627955 0.49539722 ... 0.52234347 0.53338529 0.49480249]; bacc: 0.4997; validation_auc:0.4563
[train] u: 0071100; loss: 0.0561418; baccs: [0.49974018 0.4997402  0.49973893 ... 0.49978355 0.49982688 0.49969706]; train_aucs:[0.64731292 0.33531059 0.3836239  ... 0.59679654 0.94122739 0.99013243]; bacc: 0.4998; average_auc:0.4561
[train] u: 0071200; loss: 0.0524854; baccs: [0.49935043 0.49961033 0.49952137 ... 0.4996104  0.49974033 0.49952394]; train_aucs:[0.64299324 0.32838298 0.38736872 ... 0.58435065 0.93681295 0.99073834]; bacc: 0.4998; average_auc:0.4583
[train] u: 0071300; loss: 0.0603220; baccs: [0.4998268  0.49978352 0.49982595 ... 0.4991775  0.49969706 0.49982688]; train_aucs:[0.65811753 0.33863007 0.37704042 ... 0.60690476 0.95014282 0.9926426 ]; bacc: 0.4997; average_auc:0.4602
[train] u: 0071400; loss: 0.0508415; baccs: [0.49939373 0.49943712 0.49943435 ... 0.49974027 0.4997836  0.49943736]; train_aucs:[0.65536766 0.3715362  0.39225039 ... 0.60859307 0.92452177 0.99298883]; bacc: 0.4996; average_auc:0.4621
[train] u: 0071500; loss: 0.0529140; baccs: [0.4998268  0.49948043 0.49982595 ... 0.49974027 0.49935082 0.4997836 ]; train_aucs:[0.65359215 0.3451247  0.38132949 ... 0.60318182 0.92356964 0.99238293]; bacc: 0.4998; average_auc:0.4600
[validation] u: 0071500; loss: 0.0529538; baccs: [0.4998701  0.49961028 0.49986959 ... 0.4993505  0.49922058 0.49987006]; validation_aucs:[0.84463497 0.65211743 0.48341465 ... 0.52779943 0.51260068 0.50944213]; bacc: 0.4997; validation_auc:0.4563
[train] u: 0071600; loss: 0.0482948; baccs: [0.49969685 0.4996969  0.4996519  ... 0.49969697 0.49969706 0.49974033]; train_aucs:[0.65624459 0.35278836 0.37506648 ... 0.61984848 0.92763784 0.99324851]; bacc: 0.4998; average_auc:0.4577
[train] u: 0071700; loss: 0.0604361; baccs: [0.49961025 0.4996536  0.4996519  ... 0.49974027 0.49965376 0.49952394]; train_aucs:[0.6565369  0.3320777  0.37571433 ... 0.58935065 0.93265818 0.9920367 ]; bacc: 0.4995; average_auc:0.4575
[train] u: 0071800; loss: 0.0508755; baccs: [0.4997835  0.49956703 0.4996519  ... 0.49965367 0.49948066 0.49961048]; train_aucs:[0.67448684 0.32820979 0.37416308 ... 0.6024026  0.92010733 0.98485242]; bacc: 0.4997; average_auc:0.4566
[train] u: 0071900; loss: 0.0462363; baccs: [0.49874416 0.49917734 0.4995649  ... 0.49939394 0.4987882  0.49961048]; train_aucs:[0.63898753 0.32642016 0.39059278 ... 0.57900433 0.93715918 0.99108457]; bacc: 0.4997; average_auc:0.4601
[train] u: 0072000; loss: 0.0427933; baccs: [0.4999567  0.5        0.4999565  ... 0.5        0.49995673 0.5       ]; train_aucs:[0.65777109 0.33707135 0.37558862 ... 0.60149351 0.91621224 0.98779538]; bacc: 0.5000; average_auc:0.4579
[validation] u: 0072000; loss: 0.0457140; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; validation_aucs:[0.83580151 0.63951676 0.44361594 ... 0.52857885 0.51052221 0.4954955 ]; bacc: 0.4999; validation_auc:0.4525
[train] u: 0072100; loss: 0.0749623; baccs: [0.4997835  0.4999567  0.49991298 ... 0.49982685 0.49991345 0.49987015]; train_aucs:[0.64846051 0.31695243 0.37734984 ... 0.55380952 0.88816758 0.92824375]; bacc: 0.5000; average_auc:0.4569
[train] u: 0072200; loss: 0.0851764; baccs: [0.5        0.4997402  0.5        ... 0.5        0.5        0.49961048]; train_aucs:[0.65266109 0.32504907 0.38315977 ... 0.55238095 0.87890591 0.91171124]; bacc: 0.4999; average_auc:0.4580
[train] u: 0072300; loss: 0.0851879; baccs: [0.49948034 0.5        0.4999565  ... 0.4999567  0.49995673 0.49987015]; train_aucs:[0.65871297 0.31540815 0.37276171 ... 0.54619048 0.87925214 0.87527049]; bacc: 0.5000; average_auc:0.4591
[train] u: 0072400; loss: 0.0914618; baccs: [0.5        0.49987012 0.49986947 ... 0.49991342 0.49982688 0.49991345]; train_aucs:[0.66552269 0.3227543  0.37812339 ... 0.55090909 0.87864624 0.9083355 ]; bacc: 0.4999; average_auc:0.4582
[train] u: 0072500; loss: 0.0767478; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.7173913  0.36775488 0.38135435 ... 0.54655844 0.88963905 0.90184368]; bacc: 0.5000; average_auc:0.4609
[validation] u: 0072500; loss: 0.0777706; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; validation_aucs:[0.81735516 0.79137438 0.46621559 ... 0.34073785 0.34320603 0.46405059]; bacc: 0.5000; validation_auc:0.4547
[train] u: 0072600; loss: 0.2510673; baccs: [0.4999567  0.5        0.49991298 ... 0.5        0.5        0.5       ]; train_aucs:[0.64035164 0.31936266 0.39969859 ... 0.55       0.87353934 0.92313685]; bacc: 0.4999; average_auc:0.4591
[train] u: 0072700; loss: 0.1512769; baccs: [0.4999567  0.49982682 0.49934733 ... 0.49926406 0.49952394 0.49995673]; train_aucs:[0.61876407 0.34659681 0.4098487  ... 0.38664502 0.70527136 0.8866961 ]; bacc: 0.5000; average_auc:0.4577
[train] u: 0072800; loss: 0.1172822; baccs: [0.4997835  0.49952373 0.49991298 ... 0.5        0.49987015 0.5       ]; train_aucs:[0.63144162 0.36846207 0.39521268 ... 0.53649351 0.82506708 0.92867653]; bacc: 0.5000; average_auc:0.4599
[train] u: 0072900; loss: 0.0960360; baccs: [0.5        0.5        0.5        ... 0.49987012 0.5        0.49987015]; train_aucs:[0.67929369 0.33285706 0.4318093  ... 0.55512987 0.87224098 0.93300441]; bacc: 0.4999; average_auc:0.4563
[train] u: 0073000; loss: 0.0904112; baccs: [0.4999134  0.4999134  0.49991298 ... 0.49982685 0.49987015 0.49930754]; train_aucs:[0.66134376 0.32406766 0.39505866 ... 0.58861472 0.85406388 0.94088116]; bacc: 0.4997; average_auc:0.4567
[validation] u: 0073000; loss: 0.0936920; baccs: [0.4998701  0.4998701  0.49986959 ... 0.4998701  0.4998701  0.49909043]; validation_aucs:[0.8287867  0.68433359 0.46644573 ... 0.28695765 0.28020265 0.49922037]; bacc: 0.4997; validation_auc:0.4509
[train] u: 0073100; loss: 0.0724271; baccs: [0.4999567  0.49987012 0.5        ... 0.49969697 0.5        0.49995673]; train_aucs:[0.65221722 0.31992553 0.39662925 ... 0.4830303  0.77122825 0.88626331]; bacc: 0.5000; average_auc:0.4571
[train] u: 0073200; loss: 0.0565570; baccs: [0.4999134  0.49982682 0.5        ... 0.5        0.5        0.49991345]; train_aucs:[0.64076303 0.36100046 0.39416217 ... 0.54595238 0.87319311 0.94062148]; bacc: 0.4999; average_auc:0.4608
[train] u: 0073300; loss: 0.0808843; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.64685822 0.3421949  0.39352951 ... 0.55781385 0.86765342 0.96208777]; bacc: 0.5000; average_auc:0.4594
[train] u: 0073400; loss: 0.0777864; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.61430365 0.37189701 0.38874039 ... 0.55878788 0.90011252 0.94893101]; bacc: 0.5000; average_auc:0.4574
[train] u: 0073500; loss: 0.0748007; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.58599298 0.342065   0.38669877 ... 0.55822511 0.89907383 0.94520904]; bacc: 0.5000; average_auc:0.4575
[validation] u: 0073500; loss: 0.0785993; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; validation_aucs:[0.72538322 0.74863601 0.44696063 ... 0.42153806 0.42790335 0.54149342]; bacc: 0.5000; validation_auc:0.4550
[train] u: 0073600; loss: 0.0621902; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.58068812 0.32885925 0.40477917 ... 0.55980519 0.88202199 0.96329958]; bacc: 0.5000; average_auc:0.4594
[train] u: 0073700; loss: 0.0646009; baccs: [0.49952364 0.5        0.5        ... 0.5        0.5        0.5       ]; train_aucs:[0.48727914 0.34117019 0.40447528 ... 0.55989177 0.88236822 0.96364581]; bacc: 0.5000; average_auc:0.4595
[train] u: 0073800; loss: 0.0562071; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.61297202 0.36978986 0.39029026 ... 0.55313853 0.87639574 0.95620185]; bacc: 0.5000; average_auc:0.4587
[train] u: 0073900; loss: 0.0526623; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.56247835 0.32582843 0.3825575  ... 0.5478355  0.89388038 0.95308578]; bacc: 0.5000; average_auc:0.4570
[train] u: 0074000; loss: 0.0529921; baccs: [0.5       0.4996969 0.5       ... 0.5       0.5       0.5      ]; train_aucs:[0.55556037 0.32259554 0.38447757 ... 0.53848485 0.90617156 0.93326409]; bacc: 0.5000; average_auc:0.4585
[validation] u: 0074000; loss: 0.0567421; baccs: [0.5       0.4994804 0.5       ... 0.5       0.5       0.5      ]; validation_aucs:[0.73668485 0.72668226 0.42830403 ... 0.44349182 0.41842037 0.53187803]; bacc: 0.5000; validation_auc:0.4553
[train] u: 0074100; loss: 0.0466318; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.64854712 0.32112343 0.3802921  ... 0.54506494 0.89846793 0.94719986]; bacc: 0.5000; average_auc:0.4576
[train] u: 0074200; loss: 0.0444148; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.65177334 0.31399377 0.37796592 ... 0.53541126 0.91101878 0.93698606]; bacc: 0.5000; average_auc:0.4571
[train] u: 0074300; loss: 0.0449598; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.63747185 0.31550918 0.37780016 ... 0.52887446 0.89699645 0.95412447]; bacc: 0.5000; average_auc:0.4567
[train] u: 0074400; loss: 0.0496214; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.62609345 0.31044337 0.37532064 ... 0.53738095 0.90677746 0.9442569 ]; bacc: 0.5000; average_auc:0.4575
[train] u: 0074500; loss: 0.0404065; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.66331413 0.31432571 0.38013186 ... 0.53097403 0.88782135 0.96312646]; bacc: 0.5000; average_auc:0.4574
[validation] u: 0074500; loss: 0.0447599; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; validation_aucs:[0.85255911 0.7079761  0.42986897 ... 0.42036893 0.4329696  0.5472973 ]; bacc: 0.5000; validation_auc:0.4533
[train] u: 0074600; loss: 0.0434534; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.65711069 0.3257274  0.3856006  ... 0.5217316  0.88816758 0.962434  ]; bacc: 0.5000; average_auc:0.4579
[train] u: 0074700; loss: 0.0470984; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.6179088  0.40180118 0.37847701 ... 0.53954545 0.88314723 0.95923137]; bacc: 0.5000; average_auc:0.4572
[train] u: 0074800; loss: 0.0420804; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.65255283 0.33542605 0.37751836 ... 0.54400433 0.89258201 0.96217433]; bacc: 0.5000; average_auc:0.4562
[train] u: 0074900; loss: 0.0478400; baccs: [0.4999134  0.5        0.5        ... 0.5        0.5        0.49991345]; train_aucs:[0.64160748 0.35462129 0.38112229 ... 0.52941558 0.91595257 0.92434865]; bacc: 0.5001; average_auc:0.4576
[train] u: 0075000; loss: 0.0469260; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.66158193 0.32818093 0.37525365 ... 0.54521645 0.90435385 0.94321821]; bacc: 0.5000; average_auc:0.4561
[validation] u: 0075000; loss: 0.0486306; baccs: [0.5       0.5       0.5       ... 0.4998701 0.4998701 0.5      ]; validation_aucs:[0.83476228 0.70628735 0.42264261 ... 0.416212   0.41997922 0.53291753]; bacc: 0.4999; validation_auc:0.4512
[train] u: 0075100; loss: 0.0477383; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.67106574 0.33251068 0.38293185 ... 0.54400433 0.91049944 0.95265299]; bacc: 0.5000; average_auc:0.4576
[train] u: 0075200; loss: 0.0509824; baccs: [0.4997835 0.5       0.5       ... 0.5       0.5       0.5      ]; train_aucs:[0.66570674 0.42780857 0.37864139 ... 0.53625541 0.90244958 0.94797888]; bacc: 0.5000; average_auc:0.4567
[train] u: 0075300; loss: 0.0510511; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.64389182 0.3333622  0.37736365 ... 0.54675325 0.89405349 0.94044837]; bacc: 0.4999; average_auc:0.4561
[train] u: 0075400; loss: 0.0458599; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.65278018 0.43955663 0.38062777 ... 0.53623377 0.62390721 0.96407859]; bacc: 0.5000; average_auc:0.4570
[train] u: 0075500; loss: 0.0508820; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.65104798 0.3386878  0.37981554 ... 0.52926407 0.89647711 0.94754609]; bacc: 0.5000; average_auc:0.4564
[validation] u: 0075500; loss: 0.0540333; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; validation_aucs:[0.84840218 0.70576773 0.42261192 ... 0.4395947  0.43699662 0.5466043 ]; bacc: 0.5000; validation_auc:0.4536
[train] u: 0075600; loss: 0.0478651; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.63868439 0.40823808 0.3790779  ... 0.53690476 0.88011772 0.9687527 ]; bacc: 0.5000; average_auc:0.4565
[train] u: 0075700; loss: 0.0521260; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.63480859 0.32986953 0.37970088 ... 0.5424026  0.89734268 0.943651  ]; bacc: 0.5000; average_auc:0.4556
[train] u: 0075800; loss: 0.0484933; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.66714663 0.34047743 0.37759295 ... 0.52054113 0.90989353 0.94191985]; bacc: 0.5001; average_auc:0.4578
[train] u: 0075900; loss: 0.0511682; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.65087476 0.3262614  0.37828501 ... 0.54612554 0.91093223 0.96780057]; bacc: 0.5000; average_auc:0.4557
[train] u: 0076000; loss: 0.0549076; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.66644292 0.3339395  0.3759091  ... 0.54575758 0.91820306 0.94823855]; bacc: 0.5000; average_auc:0.4558
[validation] u: 0076000; loss: 0.0576693; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; validation_aucs:[0.84151728 0.71343206 0.42368591 ... 0.4128345  0.42595479 0.54313929]; bacc: 0.5000; validation_auc:0.4530
[train] u: 0076100; loss: 0.0488825; baccs: [0.49870086 0.4999567  0.5        ... 0.5        0.5        0.5       ]; train_aucs:[0.65424173 0.41637802 0.37645887 ... 0.54019481 0.90946075 0.94893101]; bacc: 0.5000; average_auc:0.4575
[train] u: 0076200; loss: 0.0547781; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.65559501 0.32740157 0.37580688 ... 0.54686147 0.91742405 0.94962347]; bacc: 0.4999; average_auc:0.4567
[train] u: 0076300; loss: 0.0493011; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.6614845  0.39070257 0.38094409 ... 0.54406926 0.9003722  0.95256643]; bacc: 0.5000; average_auc:0.4566
[train] u: 0076400; loss: 0.0597580; baccs: [0.5        0.5        0.5        ... 0.49987012 0.5        0.5       ]; train_aucs:[0.68564871 0.32415425 0.37546845 ... 0.55367965 0.89734268 0.95360512]; bacc: 0.4999; average_auc:0.4564
[train] u: 0076500; loss: 0.0500822; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.68188117 0.33551264 0.38134883 ... 0.53506494 0.90409417 0.96321302]; bacc: 0.4999; average_auc:0.4558
[validation] u: 0076500; loss: 0.0563572; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; validation_aucs:[0.83268381 0.69420629 0.43358188 ... 0.40789816 0.41426345 0.53690229]; bacc: 0.4998; validation_auc:0.4515
[train] u: 0076600; loss: 0.0528254; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.68318032 0.32015645 0.38026309 ... 0.55227273 0.9175106  0.95576906]; bacc: 0.5000; average_auc:0.4563
[train] u: 0076700; loss: 0.0504841; baccs: [0.5 0.5 0.5 ... 0.5 0.5 0.5]; train_aucs:[0.6767387  0.32786341 0.37922846 ... 0.5391342  0.92054012 0.92235783]; bacc: 0.5000; average_auc:0.4568
